Date,Hour,DayofWeek,Month,WeekofMonth,MD,MI1,MI2,MI3,MI4,MI5,MI6,MI7,dem,eol,nuc,tot,hid,cco,sol,demres
2014-09-16,15,2,9,3,49.0,49.0,49.0,41.91,52.67,51.0,,,33624.0,9928.0,7117.2,52240.3,11709.8,21784.7,2827.0,29059.2
2014-09-16,16,2,9,3,45.4,45.67,45.4,40.0,47.67,45.4,37.4,,32902.0,10689.0,7117.2,52240.3,11709.8,21784.7,2705.6,28853.4
2014-09-16,17,2,9,3,44.9,44.9,45.0,43.54,48.69,43.0,36.55,,32895.0,12039.0,7117.2,52379.0,11848.5,21784.7,2450.4,29016.8
2014-09-16,18,2,9,3,45.72,46.18,46.69,45.72,53.0,45.72,40.69,,32918.0,12256.0,7117.2,52379.0,11848.5,21784.7,2119.0,29440.3
2014-09-16,19,2,9,3,46.59,47.59,50.47,50.59,53.95,46.84,42.15,,32438.0,11612.0,7117.2,52379.0,11848.5,21784.7,1501.2,29610.2
2014-09-16,20,2,9,3,47.51,48.51,50.0,50.95,52.95,47.51,44.06,,32013.0,10975.0,7117.2,52578.0,11848.5,21784.7,816.9,30354.8
2014-09-16,21,2,9,3,54.0,55.0,59.67,60.4,59.0,57.35,43.0,,32908.0,9627.0,7117.2,52578.0,11848.5,21784.7,325.4,32981.4
2014-09-16,22,2,9,3,57.98,60.0,61.98,62.67,64.0,60.98,44.64,43.43,33914.0,8904.0,7117.2,52578.0,11848.5,21784.7,61.5,33936.5
2014-09-16,23,2,9,3,47.2,51.0,54.89,48.14,56.0,50.2,42.51,42.97,30834.0,8088.0,7117.2,52578.0,11848.5,21784.7,122.3,29881.1
2014-09-16,24,2,9,3,43.5,43.5,43.5,43.5,45.75,40.0,36.0,39.59,28079.0,7745.0,7117.2,52489.3,11848.5,21784.7,105.6,26830.6
2014-09-17,1,3,9,3,44.31,39.31,36.0,,,,,,26249.0,7451.0,7117.2,52227.1,11848.5,21784.7,131.2,25211.4
2014-09-17,2,3,9,3,44.27,42.35,30.0,,,,,,24779.0,7195.0,7117.2,52227.1,11848.5,21784.7,109.5,24233.1
2014-09-17,3,3,9,3,43.0,41.4,30.0,,,,,,23831.0,7364.0,7117.2,52227.1,11848.5,21784.7,75.3,23386.0
2014-09-17,4,3,9,3,42.4,39.27,30.0,,,,,,23299.0,7595.0,7117.2,52227.1,11848.5,21784.7,75.3,23082.1
2014-09-17,5,3,9,3,41.65,33.32,30.0,23.92,,,,,23138.0,7773.0,7117.2,52227.1,11848.5,21784.7,73.0,23227.8
2014-09-17,6,3,9,3,42.0,39.9,30.5,30.0,,,,,23481.0,7908.0,7117.2,52177.3,11848.5,21784.7,33.7,23417.7
2014-09-17,7,3,9,3,44.29,39.29,38.09,42.2,,,,,25477.0,8088.0,7117.2,52177.3,11848.5,21784.7,35.3,25817.1
2014-09-17,8,3,9,3,45.4,48.0,50.4,51.57,52.5,,,,28828.0,7957.0,7117.2,52039.9,11711.1,21784.7,30.2,28921.7
2014-09-17,9,3,9,3,48.43,56.93,53.5,58.43,59.5,,,,30466.0,7892.0,7117.2,52039.9,11711.1,21784.7,258.7,30168.1
2014-09-17,10,3,9,3,54.87,59.37,60.0,61.71,63.0,,,,31767.0,7810.0,7117.2,51736.3,11711.1,21784.7,970.4,30841.3
2014-09-17,11,3,9,3,55.1,57.86,60.0,61.0,62.87,,,,32812.0,7638.0,7117.2,51847.4,11711.1,21784.7,1748.9,30695.2
2014-09-17,12,3,9,3,57.1,57.2,58.67,59.75,61.22,54.99,,,33482.0,7703.0,6105.9,50736.1,11711.1,21784.7,2382.6,30539.8
2014-09-17,13,3,9,3,57.69,57.69,58.69,60.43,61.63,57.69,,,34111.0,7805.0,6105.9,50736.1,11711.1,21784.7,2948.7,30481.6
2014-09-17,14,3,9,3,57.1,57.2,58.0,59.96,61.89,59.0,,,34120.0,7782.0,6105.9,50636.1,11711.1,21784.7,3400.8,30156.4
2014-09-17,15,3,9,3,54.87,54.87,54.87,58.0,59.0,56.63,,,32939.0,7575.0,6105.9,50636.1,11711.1,21784.7,2848.6,29076.9
2014-09-17,16,3,9,3,50.63,50.63,51.63,58.0,59.33,59.38,65.0,,32478.0,7277.0,6105.9,50402.8,11677.8,21784.7,2866.2,28715.5
2014-09-17,17,3,9,3,52.5,51.5,54.0,59.14,60.0,60.0,64.86,,32547.0,7697.0,6105.9,50402.8,11677.8,21784.7,2724.5,29117.2
2014-09-17,18,3,9,3,57.4,55.29,58.74,60.0,62.11,62.0,68.88,,32797.0,7795.0,6105.9,50444.0,11719.0,21784.7,2152.9,29790.1
2014-09-17,19,3,9,3,59.53,53.58,58.29,59.75,59.86,59.0,68.5,,32312.0,7763.0,6105.9,50444.0,11719.0,21784.7,1284.9,30230.6
2014-09-17,20,3,9,3,58.24,51.89,55.34,58.33,58.71,58.0,68.0,,31945.0,7298.0,6105.9,50444.0,11719.0,21784.7,579.3,30561.2
2014-09-17,21,3,9,3,65.67,61.67,59.99,60.71,61.07,62.0,70.53,,33611.0,6854.0,6105.9,50444.0,11719.0,21784.7,215.0,31933.1
2014-09-17,22,3,9,3,68.0,65.0,62.13,65.0,63.24,64.6,68.0,72.0,33919.0,7045.0,6105.9,50444.0,11719.0,21784.7,66.6,33596.1
2014-09-17,23,3,9,3,62.03,59.92,62.03,62.03,61.03,60.17,62.0,69.0,30638.0,6585.0,6105.9,50444.0,11719.0,21784.7,37.0,30259.7
2014-09-17,24,3,9,3,52.1,49.99,52.1,52.67,52.67,48.26,54.0,65.0,27849.0,6273.0,6105.9,50458.8,11719.0,21784.7,20.6,27355.6
2014-09-18,1,4,9,3,45.4,49.69,45.4,,,,,,26122.0,6342.0,6105.9,50370.1,11719.0,21784.7,32.7,25830.2
2014-09-18,2,4,9,3,42.5,47.0,43.25,,,,,,24576.0,6538.0,6105.9,50458.8,11719.0,21784.7,13.8,24424.6
2014-09-18,3,4,9,3,39.55,46.69,42.05,,,,,,23651.0,6575.0,6105.9,50528.8,11719.0,21784.7,12.6,23532.9
2014-09-18,4,4,9,3,39.54,42.31,41.54,,,,,,23321.0,6456.0,7117.2,51540.1,11719.0,21784.7,13.2,22977.9
2014-09-18,5,4,9,3,38.4,42.0,40.9,41.9,,,,,23283.0,6313.0,7117.2,51540.1,11719.0,21784.7,16.4,22929.4
2014-09-18,6,4,9,3,39.1,40.0,41.1,42.1,,,,,23666.0,6171.0,7117.2,51449.6,11719.0,21784.7,21.0,23151.2
2014-09-18,7,4,9,3,44.0,44.0,39.9,42.9,,,,,25511.0,5875.0,7117.2,51150.3,11719.0,21394.9,20.6,25086.3
2014-09-18,8,4,9,3,53.0,55.0,53.0,48.0,58.67,,,,28704.0,6034.0,7117.2,51061.6,11719.0,21394.9,16.8,28594.9
2014-09-18,9,4,9,3,59.53,63.53,63.53,62.53,62.03,,,,30263.0,6116.0,7117.2,51008.2,11576.9,21394.9,231.2,29927.8
2014-09-18,10,4,9,3,64.03,66.03,64.03,62.03,63.6,,,,31527.0,6091.0,7117.2,51008.2,11576.9,21394.9,1014.1,30267.4
2014-09-18,11,4,9,3,64.4,66.0,63.6,61.18,65.41,,,,32389.0,6187.0,7117.2,51008.2,11576.9,21394.9,1887.6,30060.5
2014-09-18,12,4,9,3,64.1,65.76,63.0,61.0,62.03,66.41,,,32866.0,6967.0,7117.2,51008.2,11576.9,21394.9,2854.6,29513.5
2014-09-18,13,4,9,3,64.03,66.0,63.0,60.84,60.84,67.24,,,33436.0,7552.0,7117.2,50875.3,11444.0,21394.9,3452.3,29252.0
2014-09-18,14,4,9,3,62.1,64.1,63.12,61.0,62.1,63.41,,,33546.0,8078.0,7117.2,51012.7,11581.4,21394.9,3757.8,28922.7
2014-09-18,15,4,9,3,55.96,57.96,53.96,48.96,42.93,55.96,,,32376.0,8575.0,7117.2,51445.1,11662.9,21394.9,3278.9,28424.1
2014-09-18,16,4,9,3,54.87,54.87,43.31,42.71,43.99,52.73,39.48,,31707.0,8490.0,7117.2,51626.0,11843.8,21394.9,3080.4,27754.4
2014-09-18,17,4,9,3,54.87,55.0,45.08,44.87,52.13,54.87,41.15,,31777.0,8939.0,7117.2,51638.9,11946.7,21394.9,2670.5,28166.5
2014-09-18,18,4,9,3,57.73,59.73,58.73,60.43,61.22,60.0,42.09,,31926.0,9044.0,7117.2,51638.9,11946.7,21394.9,2096.0,29157.8
2014-09-18,19,4,9,3,58.1,62.1,58.1,58.62,59.43,59.43,44.13,,31542.0,8849.0,7117.2,51538.9,11946.7,21394.9,1329.4,29879.6
2014-09-18,20,4,9,3,59.73,59.73,53.76,55.0,56.74,59.73,58.72,,31129.0,8211.0,7117.2,51605.7,11943.5,21394.9,615.9,30479.1
2014-09-18,21,4,9,3,66.61,65.0,62.0,62.24,62.61,63.28,65.75,,32545.0,7277.0,7117.2,51725.7,11943.5,21394.9,246.3,32595.2
2014-09-18,22,4,9,3,69.05,63.05,62.15,63.45,62.05,64.51,65.98,65.0,33259.0,6219.0,7117.2,51725.7,11943.5,21394.9,26.0,33608.9
2014-09-18,23,4,9,3,64.03,64.4,61.0,57.03,58.92,63.15,59.0,62.0,29992.0,6112.0,7117.2,51725.7,11943.5,21394.9,81.1,29979.0
2014-09-18,24,4,9,3,55.96,57.96,50.96,48.96,50.96,55.96,41.97,40.0,27361.0,6251.0,7117.2,51725.7,11943.5,21394.9,70.0,27521.3
2014-09-19,1,5,9,3,45.5,42.5,44.5,,,,,,25871.0,6371.0,7117.2,51237.5,11957.8,21394.9,94.4,19653.0
2014-09-19,2,5,9,3,42.8,42.0,41.13,,,,,,24506.0,6781.0,7117.2,51326.2,11957.8,21394.9,37.3,17730.7
2014-09-19,3,5,9,3,42.1,42.1,43.0,,,,,,23566.0,6683.0,7117.2,51326.2,11957.8,21394.9,10.1,16958.3
2014-09-19,4,5,9,3,42.4,40.6,42.2,,,,,,23162.0,6693.0,7117.2,51326.2,11957.8,21394.9,10.0,16391.7
2014-09-19,5,5,9,3,41.9,40.01,41.4,43.0,,,,,23218.0,6405.0,7117.2,51286.2,11957.8,21394.9,14.2,16447.0
2014-09-19,6,5,9,3,42.4,40.01,42.4,41.16,,,,,23463.0,5978.0,7117.2,51326.2,11957.8,21394.9,23.0,17309.7
2014-09-19,7,5,9,3,45.61,42.0,45.6,43.61,,,,,25415.0,5644.0,7117.2,51165.3,11957.8,21394.9,20.5,19619.7
2014-09-19,8,5,9,3,59.69,59.67,61.71,59.69,63.0,,,,28646.0,5436.0,7117.2,51237.5,11957.8,21394.9,18.8,22564.0
2014-09-19,9,5,9,3,63.64,62.71,65.85,63.6,66.86,,,,30330.0,5497.0,7117.2,51416.7,11957.8,21394.9,232.5,24509.2
2014-09-19,10,5,9,3,65.61,62.47,65.61,65.61,68.61,,,,31678.0,5297.0,7117.2,51284.0,11825.1,21394.9,967.8,25279.9
2014-09-19,11,5,9,3,66.88,62.47,65.88,61.86,66.88,,,,32653.0,5097.0,7117.2,51284.0,11825.1,21394.9,1733.5,25717.8
2014-09-19,12,5,9,3,66.29,62.47,65.3,65.75,66.29,69.71,,,33110.0,5172.0,7117.2,51416.7,11957.8,21394.9,2175.9,25687.8
2014-09-19,13,5,9,3,66.6,62.47,65.6,61.84,61.84,69.6,,,33580.0,6187.0,7117.2,51416.7,11957.8,21394.9,2748.2,24711.2
2014-09-19,14,5,9,3,65.61,62.6,65.61,59.84,60.61,69.27,,,33718.0,6855.0,7117.2,51316.7,11957.8,21394.9,2914.2,23971.4
2014-09-19,15,5,9,3,63.1,61.0,63.1,55.0,57.0,66.1,,,32483.0,6970.0,7117.2,51437.3,12078.4,21394.9,2915.7,22468.2
2014-09-19,16,5,9,3,60.2,55.2,59.75,43.0,50.0,58.1,44.0,,31568.0,6787.0,7117.2,51328.4,12154.6,21394.9,2768.3,21922.1
2014-09-19,17,5,9,3,60.08,56.0,60.57,44.08,48.08,60.08,44.29,,31568.0,6986.0,7117.2,51208.4,12154.6,21394.9,2487.8,22060.1
2014-09-19,18,5,9,3,64.03,62.0,65.5,59.03,59.03,60.47,57.5,,31549.0,6986.0,7117.2,51158.4,12154.6,21394.9,2032.5,22243.9
2014-09-19,19,5,9,3,64.56,64.0,67.5,59.56,59.56,69.0,51.0,,31035.0,6248.0,7117.2,51158.4,12154.6,21394.9,1340.7,23196.5
2014-09-19,20,5,9,3,65.35,63.29,66.48,61.48,63.39,69.14,61.0,,30893.0,5489.0,7117.2,50376.4,12154.6,20612.9,554.2,24775.5
2014-09-19,21,5,9,3,69.1,62.47,64.1,60.47,64.1,65.65,62.88,,32315.0,4462.0,7117.2,51328.2,12154.6,21002.7,203.0,27486.0
2014-09-19,22,5,9,3,71.1,62.47,65.0,61.84,65.43,66.1,62.05,70.1,32529.0,4220.0,7117.2,51358.2,12154.6,21032.7,72.7,28504.0
2014-09-19,23,5,9,3,67.0,62.47,64.97,60.19,60.19,62.0,62.05,67.0,29360.0,3792.0,7117.2,51857.1,12154.6,21531.6,68.0,25899.2
2014-09-19,24,5,9,3,64.03,64.0,67.5,59.84,59.84,66.48,64.03,64.03,27040.0,3870.0,7117.2,52110.2,12154.6,21784.7,16.4,23350.9
2014-09-20,1,6,9,3,55.87,60.56,61.75,,,,,,25830.0,4007.0,7117.2,52021.5,12154.6,21784.7,32.7,21802.3
2014-09-20,2,6,9,3,47.47,52.47,52.47,,,,,,24435.0,3636.0,7117.2,52021.5,12154.6,21784.7,18.3,20686.5
2014-09-20,3,6,9,3,45.19,46.16,45.68,,,,,,23306.0,3462.0,7117.2,52110.2,12154.6,21784.7,15.0,19702.4
2014-09-20,4,6,9,3,45.19,45.69,45.68,,,,,,22579.0,3140.0,7051.3,52044.3,12154.6,21784.7,22.0,19254.5
2014-09-20,5,6,9,3,45.08,45.56,45.08,48.41,,,,,22156.0,3054.0,7117.2,52110.2,12154.6,21784.7,18.5,18953.2
2014-09-20,6,6,9,3,45.08,45.08,44.09,48.08,,,,,21969.0,2785.0,7117.2,52110.2,12154.6,21784.7,12.8,18988.9
2014-09-20,7,6,9,3,45.69,46.16,45.69,47.69,,,,,22230.0,2777.0,7117.2,52110.2,12154.6,21784.7,12.3,19560.1
2014-09-20,8,6,9,3,47.57,47.57,47.57,48.0,50.57,,,,23281.0,2596.0,7117.2,52110.2,12154.6,21784.7,14.5,20309.9
2014-09-20,9,6,9,3,54.87,54.87,54.87,55.0,60.75,,,,24105.0,2312.0,7117.2,52021.5,12154.6,21784.7,193.0,21326.8
2014-09-20,10,6,9,3,61.22,64.92,65.0,64.22,67.5,,,,26126.0,2166.0,7117.2,52110.2,12154.6,21784.7,859.7,23088.2
2014-09-20,11,6,9,3,63.25,66.5,67.0,66.25,68.6,,,,27861.0,2154.0,7117.2,52110.2,12154.6,21784.7,1709.9,24083.0
2014-09-20,12,6,9,3,64.03,66.03,66.53,67.5,69.0,70.0,,,28623.0,2088.0,7117.2,52110.2,12154.6,21784.7,2690.8,23880.5
2014-09-20,13,6,9,3,63.94,66.0,66.5,67.5,68.94,72.33,,,28839.0,2151.0,7117.2,52110.2,12154.6,21784.7,3210.6,23652.0
2014-09-20,14,6,9,3,64.03,65.0,65.02,66.02,68.63,69.89,,,29004.0,2456.0,7117.2,52110.2,12154.6,21784.7,3514.1,23344.3
2014-09-20,15,6,9,3,60.98,65.25,64.68,65.0,67.5,69.0,,,28313.0,2504.0,7117.2,52110.2,12154.6,21784.7,3797.6,22128.3
2014-09-20,16,6,9,3,55.96,60.96,56.96,61.57,65.0,61.56,64.01,,27062.0,2437.0,7117.2,52110.2,12154.6,21784.7,3501.9,21242.2
2014-09-20,17,6,9,3,54.88,60.0,59.88,61.0,64.38,60.37,64.03,,26259.0,2193.0,7117.2,52110.2,12154.6,21784.7,2986.2,21270.3
2014-09-20,18,6,9,3,56.6,63.0,62.3,65.0,65.0,65.0,67.5,,25949.0,1943.0,7117.2,52110.2,12154.6,21784.7,2304.8,21923.4
2014-09-20,19,6,9,3,60.93,64.43,65.0,65.0,66.0,65.93,69.0,,25900.0,1820.0,7117.2,52110.2,12154.6,21784.7,1536.5,22793.6
2014-09-20,20,6,9,3,64.03,64.26,65.0,64.03,65.0,66.03,64.03,,26105.0,1661.0,7117.2,52248.5,12154.6,21784.7,828.1,23832.3
2014-09-20,21,6,9,3,66.02,65.7,66.02,66.02,66.02,69.02,69.02,,28130.0,1171.0,7117.2,52248.5,12154.6,21784.7,406.5,26744.2
2014-09-20,22,6,9,3,68.95,68.95,69.98,68.95,68.9,71.95,68.95,73.03,29322.0,1244.0,7117.2,52248.5,12154.6,21784.7,245.8,28130.3
2014-09-20,23,6,9,3,65.8,65.0,65.75,64.3,63.95,65.8,62.05,67.75,27225.0,1573.0,7117.2,52248.5,12154.6,21784.7,167.6,25174.2
2014-09-20,24,6,9,3,64.56,64.56,64.56,64.56,65.0,64.56,65.75,64.02,25364.0,1294.0,7117.2,52248.5,12154.6,21784.7,114.2,23903.3
2014-09-21,1,7,9,4,64.43,66.98,67.5,,,,,,24035.0,1072.0,7117.2,52717.3,12154.6,21784.7,58.1,22486.9
2014-09-21,2,7,9,4,60.31,65.0,60.31,,,,,,22595.0,1058.0,7117.2,52806.0,12154.6,21784.7,57.9,21237.3
2014-09-21,3,7,9,4,52.0,60.56,60.71,,,,,,21534.0,1038.0,7117.2,53129.3,12154.6,21784.7,30.7,19975.4
2014-09-21,4,7,9,4,53.43,58.43,57.43,,,,,,20904.0,881.0,7117.2,53129.3,12154.6,21784.7,23.9,19373.0
2014-09-21,5,7,9,4,47.93,52.93,47.57,45.43,,,,,20322.0,902.0,7117.2,53192.0,12217.3,21784.7,13.1,18800.8
2014-09-21,6,7,9,4,47.93,52.31,47.57,47.0,,,,,20156.0,861.0,7117.2,53192.0,12217.3,21784.7,34.3,18657.2
2014-09-21,7,7,9,4,47.93,52.93,47.57,47.0,,,,,20359.0,942.0,7117.2,53153.7,12217.3,21784.7,33.8,18668.3
2014-09-21,8,7,9,4,49.71,53.0,47.57,47.5,47.0,,,,20685.0,1068.0,7117.2,53065.0,12217.3,21784.7,24.9,19124.8
2014-09-21,9,7,9,4,48.71,50.0,47.57,47.5,47.0,,,,20642.0,1355.0,7117.2,53064.5,12217.3,21784.7,215.2,18877.2
2014-09-21,10,7,9,4,53.4,50.2,48.0,52.11,47.0,,,,22103.0,1314.0,7117.2,53064.5,12217.3,21784.7,859.8,19899.8
2014-09-21,11,7,9,4,55.5,61.57,62.0,63.5,63.57,,,,23564.0,898.0,7117.2,53153.7,12217.3,21784.7,1540.2,21186.0
2014-09-21,12,7,9,4,62.1,62.88,64.38,62.1,62.09,59.53,,,24406.0,736.0,7117.2,53153.7,12217.3,21784.7,2318.7,21620.7
2014-09-21,13,7,9,4,63.1,63.86,64.43,63.1,62.13,62.13,,,24857.0,904.0,7117.2,53153.7,12217.3,21784.7,2896.8,21243.6
2014-09-21,14,7,9,4,63.8,65.0,63.8,65.0,65.0,62.13,,,25539.0,1040.0,7117.2,53153.7,12217.3,21784.7,3063.1,21745.6
2014-09-21,15,7,9,4,62.88,62.75,62.88,62.88,65.0,62.13,,,25483.0,1060.0,7117.2,52596.2,12217.3,21784.7,3076.3,21555.6
2014-09-21,16,7,9,4,55.31,60.71,61.25,60.0,65.0,50.0,56.0,,24518.0,1276.0,7117.2,53153.7,12217.3,21784.7,2765.7,20568.5
2014-09-21,17,7,9,4,51.94,51.94,53.78,51.94,60.5,46.2,51.94,,23875.0,1770.0,7117.2,53153.7,12217.3,21784.7,2299.2,19623.1
2014-09-21,18,7,9,4,50.36,51.36,52.0,50.36,55.0,45.32,62.05,,23642.0,2258.0,7117.2,52902.9,12217.3,21784.7,1633.0,19747.5
2014-09-21,19,7,9,4,55.13,60.71,61.25,60.0,61.57,50.0,55.13,,23614.0,2925.0,7117.2,52902.9,12217.3,21784.7,881.4,19756.7
2014-09-21,20,7,9,4,55.87,61.1,63.14,63.57,59.87,56.62,55.87,,24083.0,3528.0,7117.2,53153.7,12217.3,21784.7,294.8,20318.2
2014-09-21,21,7,9,4,64.35,63.95,65.35,64.35,62.47,62.13,64.35,,26531.0,3906.0,7117.2,53153.7,12217.3,21784.7,43.2,22849.1
2014-09-21,22,7,9,4,65.1,64.56,66.29,62.84,62.47,62.13,65.0,66.98,28169.0,4119.0,7117.2,53153.7,12217.3,21784.7,4.9,24503.7
2014-09-21,23,7,9,4,63.25,63.25,63.57,62.13,62.13,60.09,64.22,65.6,26951.0,4182.0,7117.2,53153.7,12217.3,21784.7,29.2,22497.0
2014-09-21,24,7,9,4,60.01,61.01,60.01,50.0,60.0,54.01,57.4,60.02,25119.0,4712.0,7117.2,53153.7,12217.3,21784.7,49.5,19918.8
2014-09-22,1,1,9,4,44.2,50.83,47.23,,,,,,23360.0,4964.0,7117.2,53153.7,12217.3,21784.7,45.1,18027.9
2014-09-22,2,1,9,4,40.5,46.69,44.0,,,,,,21761.0,5441.0,7117.2,53153.7,12217.3,21784.7,29.8,15967.4
2014-09-22,3,1,9,4,38.0,45.6,45.73,,,,,,21015.0,5517.0,7117.2,53153.7,12217.3,21784.7,9.1,15207.9
2014-09-22,4,1,9,4,38.4,46.08,42.0,,,,,,20671.0,5159.0,7117.2,53153.7,12217.3,21784.7,9.7,15589.5
2014-09-22,5,1,9,4,35.28,44.0,44.0,35.28,,,,,20663.0,4536.0,7117.2,53080.9,12217.3,21784.7,10.3,15978.7
2014-09-22,6,1,9,4,38.5,45.81,46.5,36.95,,,,,21236.0,3856.0,7117.2,53080.9,12217.3,21784.7,36.2,17345.3
2014-09-22,7,1,9,4,45.29,48.69,49.33,45.29,,,,,23711.0,3851.0,7117.2,53080.9,12217.3,21784.7,20.1,19525.6
2014-09-22,8,1,9,4,64.2,64.59,65.19,65.25,66.86,,,,27198.0,3858.0,7117.2,52799.5,12024.6,21784.7,13.1,23326.6
2014-09-22,9,1,9,4,66.0,68.0,68.0,66.0,68.0,,,,29173.0,3617.0,7117.2,52537.4,12024.6,21784.7,117.7,25767.4
2014-09-22,10,1,9,4,68.91,69.98,70.0,71.43,74.35,,,,30647.0,3346.0,7117.2,52516.5,12003.7,21784.7,605.0,26957.7
2014-09-22,11,1,9,4,69.3,69.3,71.14,72.71,72.31,,,,31571.0,2990.0,7117.2,52059.4,11641.1,21784.7,1211.0,27497.7
2014-09-22,12,1,9,4,69.6,69.6,72.75,73.03,69.6,72.59,,,32125.0,2796.0,7117.2,51920.5,11502.2,21784.7,1900.0,27656.3
2014-09-22,13,1,9,4,69.91,69.91,71.41,73.03,75.01,76.95,,,32545.0,2570.0,7117.2,52059.4,11641.1,21784.7,2439.5,27640.2
2014-09-22,14,1,9,4,69.91,69.21,70.0,73.03,69.91,77.61,,,32731.0,2568.0,7117.2,52008.9,11575.6,21784.7,2714.6,27487.7
2014-09-22,15,1,9,4,69.05,69.1,69.05,71.98,75.39,75.39,,,31410.0,2685.0,7117.2,52008.9,11575.6,21784.7,2818.9,25615.3
2014-09-22,16,1,9,4,68.0,69.62,70.0,71.98,74.35,74.35,71.13,,30555.0,3021.0,7117.2,52008.9,11575.6,21784.7,2774.4,24552.3
2014-09-22,17,1,9,4,67.85,70.43,68.85,71.62,74.35,73.85,65.85,,30412.0,2913.0,7117.2,52008.9,11575.6,21784.7,2398.9,24671.2
2014-09-22,18,1,9,4,68.22,69.98,70.0,71.98,74.35,75.39,66.22,,30375.0,3250.0,7117.2,52008.9,11575.6,21784.7,1886.7,25114.3
2014-09-22,19,1,9,4,67.0,69.62,70.0,68.86,71.62,72.94,66.55,,29887.0,3368.0,7117.2,51258.9,11575.6,20961.9,1130.0,25553.1
2014-09-22,20,1,9,4,66.1,66.1,66.88,68.5,71.1,72.94,72.11,,29741.0,3397.0,7117.2,52081.7,11575.6,21784.7,450.8,26095.6
2014-09-22,21,1,9,4,68.91,68.9,70.0,71.62,75.39,74.91,75.66,,31812.0,3187.0,7117.2,52081.7,11575.6,21784.7,126.0,28747.1
2014-09-22,22,1,9,4,69.88,69.88,71.98,72.43,76.43,79.55,71.56,69.76,32154.0,3227.0,7117.2,51729.6,11575.6,21784.7,62.8,28645.0
2014-09-22,23,1,9,4,64.89,69.19,71.14,67.13,73.03,74.0,68.25,67.89,28989.0,3327.0,7117.2,51586.3,11575.6,21784.7,82.6,25379.6
2014-09-22,24,1,9,4,63.0,67.0,67.75,64.89,69.0,70.0,62.01,62.97,26428.0,3245.0,7117.2,51486.3,11575.6,21784.7,33.4,22982.6
2014-09-23,1,2,9,4,59.24,60.75,66.17,,,,,,25378.0,3211.0,7117.2,51144.6,11575.6,21611.7,39.6,21442.9
2014-09-23,2,2,9,4,47.4,48.91,56.81,,,,,,23872.0,3259.0,7117.2,51029.6,11575.6,21611.7,13.8,20047.9
2014-09-23,3,2,9,4,45.0,46.51,49.63,,,,,,22877.0,3324.0,7117.2,51118.3,11575.6,21611.7,5.6,19171.1
2014-09-23,4,2,9,4,44.5,44.67,46.77,,,,,,22399.0,3238.0,7117.2,51118.3,11575.6,21611.7,4.6,18653.5
2014-09-23,5,2,9,4,44.0,43.32,46.0,60.57,,,,,22008.0,3249.0,7117.2,51118.3,11575.6,21611.7,6.3,18637.4
2014-09-23,6,2,9,4,44.4,44.4,51.25,62.5,,,,,22406.0,3379.0,7117.2,51118.3,11575.6,21611.7,0.7,18887.4
2014-09-23,7,2,9,4,50.0,51.51,60.33,65.0,,,,,24352.0,3577.0,7117.2,51029.6,11575.6,21611.7,0.7,20486.5
2014-09-23,8,2,9,4,65.0,65.0,67.0,70.0,77.0,,,,27275.0,3593.0,7117.2,51029.6,11575.6,21611.7,0.6,23888.8
2014-09-23,9,2,9,4,67.93,67.93,68.47,72.93,74.14,,,,28941.0,3434.0,7117.2,51077.7,11535.0,21611.7,201.4,25512.0
2014-09-23,10,2,9,4,69.01,68.0,68.32,74.01,70.18,,,,30441.0,3089.0,7117.2,51077.7,11535.0,21611.7,911.3,26046.4
2014-09-23,11,2,9,4,69.05,68.0,68.29,74.05,77.0,,,,31661.0,2735.0,7117.2,51077.7,11535.0,21611.7,1763.7,26365.3
2014-09-23,12,2,9,4,69.05,68.0,68.5,73.14,75.77,75.0,,,32272.0,2929.0,7117.2,51143.2,11600.5,21611.7,2777.4,25646.1
2014-09-23,13,2,9,4,69.2,68.0,69.0,72.48,75.77,75.0,,,32794.0,3016.0,7117.2,51498.3,11600.5,21611.7,3158.0,25882.4
2014-09-23,14,2,9,4,69.1,68.1,69.0,73.84,76.0,75.0,,,32757.0,2765.0,7117.2,51412.5,11600.5,21611.7,3176.8,26375.1
2014-09-23,15,2,9,4,68.11,68.11,68.29,70.97,68.11,71.51,,,31251.0,2584.0,7117.2,51373.6,11600.5,21611.7,2937.1,25034.1
2014-09-23,16,2,9,4,68.02,68.02,68.25,69.84,68.02,69.48,64.48,,30525.0,2676.0,7117.2,51373.6,11600.5,21611.7,2563.5,24797.2
2014-09-23,17,2,9,4,68.24,68.29,68.5,71.84,68.24,69.48,67.24,,30504.0,2612.0,7117.2,51232.6,11600.5,21611.7,2176.8,25202.8
2014-09-23,18,2,9,4,69.05,69.54,69.05,72.05,70.06,69.05,64.05,,30641.0,2852.0,7117.2,51273.2,11641.1,21611.7,1781.2,25599.5
2014-09-23,19,2,9,4,69.05,68.88,68.16,69.05,70.43,71.0,62.15,,30330.0,2963.0,7117.2,51835.2,11641.1,21611.7,1275.3,25475.6
2014-09-23,20,2,9,4,69.3,67.57,65.84,67.91,68.3,69.17,63.07,,30292.0,2918.0,7117.2,51835.2,11641.1,21611.7,630.0,26072.2
2014-09-23,21,2,9,4,72.0,71.83,69.27,71.87,72.0,72.0,65.1,,32066.0,2811.0,7117.2,52169.6,11652.2,21611.7,226.6,28829.3
